,NQ1 Index,,NKY Index,,XIN9I Index,,HSI Index,,DAX Index,,UKX Index,,MXIN Index,,SPX Index,,USYC2Y10 Index,,USYC1030 Index,,XAU Curncy,,CLZ3 Comdty,,DXY Curncy,
Dates,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST
16/6/2021,14038,13972,29306.14,29291.01,17652.04,17402.11,28609.37,28436.84,15756.83,15710.57,7172.48,7184.95,1843.6,1832.36,4248.87,4223.7,132.691,136.418,69.632,62.681,1852.35,1859.35,#N/A N/A,59.11,90.537,91.129
17/6/2021,13940,14155,29149.34,29018.33,17402.11,17385.05,28240.88,28558.59,15655.32,15727.67,7184.95,7153.43,1817.83,1822.82,4220.37,4221.86,137.07,129.068,62.099,58.366,1859.34,1770.77,#N/A N/A,57.92,91.425,91.889
18/6/2021,14179,14034,29136.74,28964.08,17385.05,17243,28586.04,28801.27,15720.52,15448.04,7153.43,7017.47,1828.33,1818.14,4204.78,4166.45,129.682,118.195,58.641,57.125,1770.79,1764.16,#N/A N/A,58.32,91.879,92.225
21/6/2021,14022,14128,28506.84,28010.93,17243,17124.37,28501.64,28489,15391.5,15603.24,7017.47,7062.29,1799.46,1826.25,4173.4,4224.79,117.386,123.032,57.36,61.768,1767.27,1783.29,#N/A N/A,59.02,92.313,91.899
22/6/2021,14136,14257,28513.07,28884.13,17124.37,17267.49,28575.16,28309.76,15587.57,15636.33,7062.29,7090.01,1837.57,1831.81,4224.61,4246.44,123.235,123.107,61.533,61.924,1783.29,1778.31,#N/A N/A,59.3,91.88,91.756
23/6/2021,14272,14261,28886.92,28874.89,17267.49,17265.79,28468.24,28817.07,15674.33,15456.39,7090.01,7074.06,1842.63,1820.53,4249.27,4241.84,123.276,122.105,62.399,61.973,1778.32,1783.4,#N/A N/A,59.54,91.726,91.802
24/6/2021,14273,14352,28811.82,28875.23,17265.79,17344.17,28865.46,28882.46,15528.55,15589.23,7074.06,7109.97,1824.03,1827.85,4256.97,4266.49,122.132,122.19,62.004,60.444,1783.4,1776.83,#N/A N/A,59.76,91.815,91.814
25/6/2021,14363,14337,29137.3,29066.18,17344.17,17648.27,29002.67,29288.22,15584.9,15607.97,7109.97,7136.07,1832.7,1835.02,4274.45,4280.7,122.021,125.432,60.546,62.365,1776.83,1781.44,#N/A N/A,59.85,91.831,91.851
28/6/2021,14345,14510,29112.66,29048.02,17648.27,17626.79,29366.49,29268.3,15570.8,15554.18,7136.07,7072.97,1840.69,1831.21,4284.9,4290.61,125.772,122.025,62.679,61.466,1782,1779.61,#N/A N/A,59.29,91.803,91.887
29/6/2021,14500,14560,28927.44,28812.61,17626.79,17380.16,29291.89,28994.1,15565.83,15690.59,7072.97,7087.55,1830.31,1824.52,4293.21,4291.8,122.899,121.737,60.958,61.059,1779.61,1763.17,#N/A N/A,59.29,91.875,92.049
30/6/2021,14580,14546,28896.31,28791.53,17380.16,17458.48,29107.9,28827.95,15700.06,15531.04,7087.55,7037.47,1827.46,1821.16,4290.65,4297.5,121.879,121.743,61.093,61.603,1763.17,1772.28,#N/A N/A,59.36,92.076,92.436
1/7/2021,14556,14546,28832.41,28707.04,17458.48,17581.07,29107.9,28827.95,15624.28,15603.81,7037.47,7125.16,1824.57,1818.37,4300.73,4319.94,121.546,120.116,61.841,59.947,1772.28,1771.91,#N/A N/A,59.85,92.365,92.597
2/7/2021,14538,14711,28719.24,28783.28,17581.07,16958.03,28859.02,28310.42,15644.84,15650.09,7125.16,7123.27,1820.79,1822.57,4326.6,4352.34,120.596,118.823,59.845,61.319,1771.9,1787.3,#N/A N/A,60.03,92.563,92.226
5/7/2021,14538,14711,28709.57,28598.19,16958.03,16924.47,28098.91,28143.5,15628.42,15661.97,7123.27,7164.91,1825.07,1833.3,4326.6,4352.34,118.823,118.823,61.319,61.319,1787.35,1791.81,#N/A N/A,60.03,92.232,92.212
6/7/2021,14705,14772,28677.95,28643.21,16924.47,16982.28,28136.63,28072.86,15615.07,15511.38,7164.91,7100.88,1830.32,1827.27,4356.46,4343.54,120.202,112.821,61.852,62.24,1791.81,1794.36,#N/A N/A,58.4,92.241,92.546
7/7/2021,14760,14799,28262.4,28366.95,16982.28,17077.77,27777.81,27960.62,15606.94,15692.71,7100.88,7151.02,1827.69,1834.49,4351.01,4358.13,113.323,110.019,62.697,61.982,1794.37,1801.85,#N/A N/A,57.65,92.532,92.644
8/7/2021,14807,14709,28332.63,28118.03,17077.77,16770.36,27881.5,27153.13,15584.72,15420.64,7151.02,7030.66,1834.23,1820.47,4321.07,4320.82,110.353,109.647,61.648,62.984,1801.83,1797.63,#N/A N/A,57.94,92.695,92.417
9/7/2021,14707,14807,27739.42,27940.42,16770.36,16665.48,27131.57,27344.54,15497.93,15687.93,7030.66,7121.88,1817.28,1819.44,4329.38,4369.55,110.783,114.293,62.663,62.607,1797.64,1808.32,#N/A N/A,58.96,92.361,92.13
12/7/2021,14823,14865,28412.7,28569.02,16665.48,16809.41,27672.7,27515.24,15675.42,15790.51,7121.88,7125.42,1828.85,1821.13,4372.41,4384.63,114.293,113.58,62.673,62.902,1807.79,1805.79,#N/A N/A,59.13,92.128,92.261
13/7/2021,14876,14861,28713.82,28718.24,16809.41,16830.52,27694.03,27963.41,15769.51,15789.64,7125.42,7124.72,1832.02,1830.8,4381.07,4369.21,113.412,116.183,62.672,62.86,1805.79,1811.66,#N/A N/A,60.29,92.228,92.752
14/7/2021,14867,14887,28517.31,28608.49,16830.52,16592.89,27965.39,27787.46,15733.19,15788.98,7124.72,7091.19,1831.92,1834.58,4380.11,4374.3,116.045,112.09,62.459,62.114,1811.66,1821.86,#N/A N/A,59.39,92.802,92.41
15/7/2021,14891,14783,28539.32,28279.09,16592.89,16919.4,27801.4,27996.27,15737.36,15629.66,7091.19,7012.02,1836.55,1840.54,4369.02,4360.03,111.722,107.18,62.581,62.001,1821.85,1827.15,#N/A N/A,59.07,92.394,92.624
16/7/2021,14772,14666,28039.26,28003.08,16919.4,16664.3,27972.56,28004.68,15682.75,15540.31,7012.02,7008.09,1843.94,1841.42,4367.43,4327.16,107.18,106.679,61.769,62.555,1827.15,1812.05,#N/A N/A,59.74,92.58,92.687
19/7/2021,14669,14536,27663.4,27652.74,16664.3,16742.88,27786.54,27489.78,15420.14,15133.2,7008.09,6844.39,1827.56,1827.32,4296.4,4258.49,104.746,97.121,62.559,62.761,1811.57,1808.9,#N/A N/A,56.37,92.687,92.891
20/7/2021,14586,14718,27351.8,27388.16,16742.88,16675.87,27395.83,27259.25,15234.85,15216.27,6844.39,6881.13,1825.12,1815.84,4265.11,4323.06,96.92,101.824,62.73,65.195,1808.91,1812.04,#N/A N/A,56.61,92.878,92.973
21/7/2021,14726,14822,27747.06,27548,16675.87,16655.19,27339.22,27224.58,15239.92,15422.5,6881.13,6998.28,1825.12,1815.84,4331.13,4358.69,102.393,107.86,65.351,64.695,1812.04,1803.13,#N/A N/A,58.42,92.982,92.754
22/7/2021,14831,14923,27747.06,27548,16655.19,16668.14,27464.28,27723.84,15533.22,15514.54,6998.28,6968.3,1827.21,1841.66,4361.27,4367.48,106.432,107.646,63.881,63.488,1803.14,1805.24,#N/A N/A,58.8,92.796,92.822
23/7/2021,14973,15092,27747.06,27548,16668.14,16450.93,27740.95,27321.98,15603.69,15669.29,6968.3,7027.58,1841.77,1844.13,4381.2,4411.79,106.142,107.42,62.03,63.543,1805.24,1802.15,#N/A N/A,58.82,92.806,92.912
26/7/2021,15091,15112,27990.47,27833.29,16450.93,15709.43,26825.73,26192.32,15586.66,15618.98,7027.58,7025.43,1845.11,1842.03,4409.58,4422.3,107.921,109.348,63.728,64.884,1802.55,1799.47,#N/A N/A,58.64,92.89,92.649
27/7/2021,15116,14942,27911.93,27970.22,15709.43,15086.32,26011.51,25086.43,15537.89,15519.13,7025.43,6996.08,1845.95,1831.35,4416.38,4401.46,109.348,103.362,64.92,64.923,1799.47,1800.21,#N/A N/A,58.62,92.615,92.432
28/7/2021,14875,15005,27674.99,27581.66,15086.32,15254.86,25356.74,25473.88,15538.75,15570.36,6996.08,7016.63,1834.32,1831.39,4402.95,4400.64,103.392,102.913,65.062,64.408,1800.21,1802.4,#N/A N/A,59.2,92.457,92.322
29/7/2021,14977,15031,27722.61,27782.42,15254.86,15385,26221.36,26315.32,15608.82,15640.47,7016.63,7078.42,1836.83,1838.49,4403.59,4419.15,103.412,106.181,64.848,64.691,1802.4,1831.2,#N/A N/A,60.06,92.264,91.864
30/7/2021,14910,14949,27677.89,27283.59,15385,15039.04,26042.84,25961.03,15493.74,15544.39,7078.42,7032.3,1842.48,1836.79,4395.12,4395.26,105.571,103.444,64.979,66.661,1831.2,1814.19,#N/A N/A,59.99,91.856,92.174
2/8/2021,14966,14946,27493.32,27781.02,15039.04,15506.45,26054.81,26235.8,15631.7,15568.73,7032.3,7081.72,1849.77,1854.89,4406.86,4387.16,104.807,100.315,66.853,67.019,1813.98,1817.91,#N/A N/A,58.48,92.109,92.048
3/8/2021,14953,15039,27580.03,27641.83,15506.45,15601.32,26289.06,26194.82,15537.69,15555.08,7081.72,7105.72,1864.44,1881.99,4392.74,4423.15,100.088,99.996,66.942,66.695,1817.91,1810.83,#N/A N/A,58.54,92.057,92.081
4/8/2021,15033,15066,27612.9,27584.08,15601.32,15585.84,26161.83,26426.55,15653.65,15692.13,7105.72,7123.86,1889.23,1887.93,4415.95,4402.66,99.799,99.956,66.72,65.35,1810.84,1811.89,#N/A N/A,57.68,92.036,92.27
5/8/2021,15070,15161,27526.67,27728.12,15585.84,15474.75,26390.01,26204.69,15691.74,15744.67,7123.86,7120.43,1892.02,1889.98,4408.86,4429.1,100.486,102.152,65.107,63.6,1811.9,1807,#N/A N/A,58.57,92.274,92.244
6/8/2021,15161,15088,27709.22,27820.04,15474.75,15423.44,26262.97,26179.4,15770.85,15761.45,7120.43,7122.95,1891.22,1883.2,4429.07,4436.52,101.955,108.466,63.498,64.511,1807,1763.03,#N/A N/A,58.66,92.265,92.8
9/8/2021,15079,15118,27709.22,27820.04,15423.44,15686.39,25969.23,26283.4,15773.51,15745.41,7122.95,7132.3,1888.14,1881.71,4437.77,4432.35,107.544,110.146,64.245,64.491,1763.51,1726.22,#N/A N/A,57.82,92.784,92.945
10/8/2021,15122,15037,27887.03,27888.15,15686.39,16031.02,26456.61,26605.62,15734.14,15770.71,7132.3,7161.04,1886.39,1882.84,4435.79,4436.75,109.839,110.865,64.498,64.644,1726.21,1729.47,#N/A N/A,58.71,92.977,93.055
11/8/2021,15035,15011,28045.84,28070.51,16031.02,15929.25,26491.74,26660.16,15792.12,15826.09,7161.04,7220.14,1886.65,1884.6,4442.18,4447.7,111.173,110.778,64.736,66.507,1729.47,1749.91,#N/A N/A,59.32,93.065,92.922
12/8/2021,14995,15070,28177.2,28015.02,15929.25,15732.42,26623.77,26517.82,15829.27,15937.51,7220.14,7193.23,1887.04,1894.16,4446.08,4460.83,110.303,113.43,66.651,63.64,1749.91,1751.51,#N/A N/A,59.34,92.889,93.035
13/8/2021,15066,15117,28038.96,27977.15,15732.42,15741.12,26296.19,26391.62,15948.15,15977.44,7193.23,7218.71,1897.09,1908.4,4464.84,4468,113.093,106.564,63.778,64.902,1751.51,1779.74,#N/A N/A,59.01,92.984,92.518
16/8/2021,15109,15125,27806.11,27523.19,15741.12,15739.85,26365.19,26181.46,15875.7,15925.73,7218.71,7153.98,1907.45,1913.18,4461.65,4479.71,107.233,105.182,64.81,65.867,1778.32,1786.74,#N/A N/A,58.44,92.534,92.628
17/8/2021,15122,14988,27666.94,27424.47,15739.85,15362.71,26137.9,25745.87,15872.12,15921.95,7153.98,7181.11,1912.73,1924.77,4462.12,4448.08,105.049,104.434,65.997,65.384,1786.73,1782.54,#N/A N/A,57.79,92.617,93.13
18/8/2021,14960,14840,27418.08,27585.91,15362.71,15602.41,25800.03,25867.01,15935.21,15965.97,7181.11,7169.32,1929.28,1922.89,4440.94,4400.27,104.1,104.087,65.681,63.547,1782.54,1783.07,#N/A N/A,57.3,93.144,93.136
19/8/2021,14827,14918,27398.58,27281.17,15602.41,15327.38,25787.84,25316.33,15737.18,15765.81,7169.32,7058.86,1929.28,1922.89,4382.44,4405.8,104.422,102.169,63.921,62.588,1783.07,1782.64,#N/A N/A,56.24,93.169,93.568
20/8/2021,14929,15077,27238.45,27013.25,15327.38,14890.28,25241.32,24849.72,15734.68,15808.04,7058.86,7087.9,1903.98,1907.76,4410.56,4441.67,101.836,102.69,62.653,61.215,1782.64,1781.11,#N/A N/A,55.16,93.577,93.496
23/8/2021,15079,15295,27193.1,27494.24,14890.28,15016.01,25169.45,25109.59,15930.72,15852.79,7087.9,7109.02,1922.66,1911.33,4450.29,4479.53,102.892,102.544,61.351,61.516,1780.59,1803.2,#N/A N/A,57.43,93.479,92.958
24/8/2021,15315,15346,27653.23,27732.1,15016.01,15213.05,25428.68,25727.92,15897.86,15905.85,7109.02,7125.78,1920.13,1924.6,4484.4,4486.23,102.711,106.92,61.617,61.752,1803.19,1806.36,#N/A N/A,58.54,92.988,92.893
25/8/2021,15352,15355,27768.13,27724.8,15213.05,15249.41,25930.05,25693.95,15912.85,15860.66,7125.78,7150.12,1929.32,1928.87,4490.45,4496.19,106.311,109.841,61.512,60.413,1806.35,1789.93,#N/A N/A,58.94,92.905,92.825
26/8/2021,15354,15266,27793.63,27742.29,15249.41,14876.92,25673.78,25415.69,15773.71,15793.62,7150.12,7124.98,1931.19,1931.93,4493.75,4470,109.814,110.464,60.787,59.428,1789.93,1792.24,#N/A N/A,58.24,92.823,93.062
27/8/2021,15281,15417,27581.24,27641.14,14876.92,14971.32,25337.55,25407.89,15778.92,15851.75,7124.98,7148.01,1935.12,1943.62,4474.1,4509.37,110.154,108.804,59.661,60.565,1792.26,1817.57,#N/A N/A,59.16,93.034,92.686
30/8/2021,15421,15588,27867.6,27789.29,14971.32,14831.98,25406.49,25539.54,15856.71,15887.31,7124.98,7148.01,1951.97,1971.65,4513.76,4528.79,108.636,107.516,60.529,61.219,1818.32,1810.72,#N/A N/A,59.09,92.701,92.653
31/8/2021,15593,15572,27690.77,28089.54,14831.98,14759.32,25524.23,25878.99,15929.26,15835.09,7148.01,7119.7,1974.5,1998.39,4529.75,4522.68,107.516,109.748,61.184,62.028,1810.72,1814.06,#N/A N/A,58.89,92.704,92.626
1/9/2021,15586,15599,28179.04,28451.02,14759.32,15120.6,25871.82,26028.29,15958.41,15824.29,7119.7,7149.84,2007.31,1995.4,4528.8,4524.09,110.253,108.39,61.759,61.633,1814.06,1813.42,#N/A N/A,59.21,92.662,92.449
2/9/2021,15602,15591,28522.46,28543.51,15120.6,15093.72,26203.52,26090.43,15813.57,15840.59,7149.84,7163.9,1997.89,2014.88,4534.48,4536.95,108.698,107.596,61.436,61.181,1813.42,1809.2,#N/A N/A,59.97,92.509,92.225
3/9/2021,15595,15641,28626.48,29128.11,15093.72,15136.65,26022.67,25901.99,15841.45,15781.2,7163.9,7138.35,2017.59,2027.81,4532.42,4535.43,107.903,111.43,60.779,61.623,1809.2,1827.73,#N/A N/A,59.81,92.226,92.035
6/9/2021,15595,15641,29501.22,29659.89,15136.65,15388.35,25827.17,26163.63,15818.44,15932.12,7138.35,7187.18,2037.38,2034.77,4532.42,4535.43,111.43,111.43,61.623,61.623,1828.27,1823.32,#N/A N/A,59.81,92.125,92.035
7/9/2021,15650,15665,29883.92,29916.14,15388.35,15544.89,26207.22,26353.63,15896.56,15843.09,7187.18,7149.37,2038.53,2030.67,4535.38,4520.03,112.84,115.115,61.363,61.258,1823.32,1795.88,#N/A N/A,59.63,92.202,92.512
8/9/2021,15662,15611,29819.55,30181.21,15544.89,15397.64,26396.11,26320.93,15714.61,15610.28,7149.37,7095.53,2031.35,2030.32,4518.09,4514.07,114.464,111.94,61.313,61.469,1795.88,1791.08,#N/A N/A,59.76,92.54,92.653
9/9/2021,15600,15551,29959.21,30008.19,15397.64,15366.34,26076.93,25716,15499.45,15623.15,7095.53,7024.21,2026.13,2034.12,4513.02,4493.28,111.602,108.272,61.633,59.721,1791.08,1793.78,#N/A N/A,59.2,92.706,92.479
10/9/2021,15554,15434,30089.45,30381.84,15366.34,15597.18,25870.71,26205.91,15648.89,15609.81,7024.21,7029.2,2026.13,2034.12,4506.92,4458.58,108.41,112.635,59.451,58.686,1793.78,1787.58,#N/A N/A,60.24,92.523,92.582
13/9/2021,15443,15430,30372.02,30447.37,15597.18,15570.54,25885.3,25813.81,15681.17,15701.42,7029.2,7068.43,2034.09,2035.15,4474.81,4468.73,112.266,111.1,59.058,57.516,1788.07,1793.82,#N/A N/A,60.46,92.611,92.675
14/9/2021,15444,15380,30584.77,30670.1,15570.54,15343.78,25827.7,25502.23,15697.72,15722.99,7068.43,7034.06,2041.44,2038.81,4479.33,4443.05,111.13,107.465,57.482,57.153,1793.81,1803.7,#N/A N/A,60.36,92.616,92.623
15/9/2021,15390,15497,30464.17,30511.71,15343.78,15096.88,25310.03,25033.21,15731.48,15616,7034.06,7016.49,2042.39,2055.38,4447.49,4480.7,107.265,108.572,57.22,55.699,1803.7,1793.25,#N/A N/A,60.84,92.677,92.548
16/9/2021,15509,15510,30606.15,30323.34,15096.88,15022.49,25042.03,24667.85,15666.63,15651.75,7016.49,7027.48,2059.19,2062.62,4477.09,4473.75,108.741,111.451,55.932,54.223,1793.25,1754.95,#N/A N/A,60.85,92.459,92.932
17/9/2021,15498,15326,30387.54,30500.05,15022.49,15192.84,24589.17,24920.76,15774.57,15490.17,7027.48,6963.64,2070.09,2050.66,4469.74,4432.99,111.281,113.593,54.293,53.219,1754.95,1754.34,#N/A N/A,60.23,92.876,93.195
20/9/2021,15285,15010,30387.54,30500.05,15022.49,15192.84,24640.43,24099.14,15259.5,15132.06,6963.64,6903.91,2034.21,2025.58,4402.95,4357.73,112.157,109.297,53.558,53.297,1753.99,1761.63,#N/A N/A,59.17,93.205,93.276
21/9/2021,14993,15024,30021.25,29839.71,15022.49,15192.84,23867.16,24221.54,15265.03,15348.53,6903.91,6980.98,2030.29,2045.55,4374.45,4354.19,109.127,110.471,53.199,52.978,1761.63,1776.74,#N/A N/A,59.74,93.23,93.204
22/9/2021,14993,15164,29744.73,29639.4,15192.84,14964.67,23867.16,24221.54,15463.24,15506.74,6980.98,7083.37,2047.81,2048.14,4367.43,4395.64,109.624,106.232,53.058,50.216,1776.75,1778.15,#N/A N/A,60.49,93.227,93.462
23/9/2021,15178,15304,29744.73,29639.4,14964.67,14979.27,24614.14,24510.98,15630.01,15643.97,7083.37,7078.35,2060.81,2076.4,4406.75,4448.98,106.221,116.732,49.386,50.627,1778.15,1750.02,#N/A N/A,61.12,93.481,93.085
24/9/2021,15302,15319,30141.61,30248.81,14979.27,15095.72,24487.24,24192.16,15562.14,15531.75,7078.35,7051.48,2084.42,2073.61,4438.04,4455.48,116.015,118.105,50.799,52.895,1750.02,1750.42,#N/A N/A,61.3,93.074,93.327
27/9/2021,15320,15195,30277.82,30240.06,15095.72,15441.63,24131.42,24208.78,15699.01,15573.88,7051.48,7063.4,2078.8,2068.76,4442.12,4443.11,118.558,120.72,53.113,50.553,1749.25,1752.26,#N/A N/A,62.58,93.277,93.383
28/9/2021,15174,14765,30142.38,30183.96,15441.63,15471.53,24323,24500.39,15542.03,15248.56,7063.4,7028.1,2073.76,2054.51,4419.54,4352.63,119.589,123.251,50.62,54.513,1752.27,1737.94,#N/A N/A,62.5,93.412,93.766
29/9/2021,14772,14740,29611.92,29544.29,15471.53,15437.62,24276.71,24663.5,15357,15365.27,7028.1,7108.16,2045.29,2051.5,4362.41,4359.46,124.097,122.354,54.185,54.099,1737.95,1724.75,#N/A N/A,62.64,93.718,94.338
30/9/2021,14770,14683,29569.19,29452.66,15437.62,15486.32,24494.26,24575.64,15434.33,15260.69,7108.16,7086.42,2051.44,2042.26,4370.67,4307.54,121.315,120.787,53.974,55.582,1724.75,1758.27,#N/A N/A,62.34,94.353,94.23
1/10/2021,14704,14762,29235.11,28771.07,15437.62,15486.32,24494.26,24575.64,15041.6,15156.44,7086.42,7027.07,2034.35,2035.26,4317.16,4357.04,122.171,119.582,55.581,56.363,1758.27,1760.98,#N/A N/A,63.4,94.309,94.035
4/10/2021,14785,14463,29044.47,28444.89,15437.62,15486.32,24478.68,24036.37,15061.86,15036.55,7027.07,7011.01,2045.43,2057,4348.84,4300.46,119.459,119.733,56.951,56.141,1761.78,1769.12,#N/A N/A,64.24,94.048,93.776
5/10/2021,14494,14656,28050.39,27822.12,15437.62,15486.32,23771.65,24104.15,15055.4,15194.49,7011.01,7077.1,2053.67,2071.63,4309.87,4345.72,120.449,123.821,55.731,56.611,1769.11,1759.92,#N/A N/A,64.94,93.831,93.975
6/10/2021,14660,14759,28033.91,27528.87,15437.62,15486.32,24259.2,23966.49,15040.1,14973.33,7077.1,6995.87,2076.87,2048.19,4319.57,4363.55,124.516,122.509,56.489,55.657,1759.92,1762.51,#N/A N/A,63.6,93.989,94.266
7/10/2021,14769,14881,27665.97,27678.21,15437.62,15486.32,24339.32,24701.73,15162.75,15250.86,6995.87,7078.04,2067.5,2069.95,4383.73,4399.76,123.006,126.347,55.073,55.159,1762.52,1758.1,#N/A N/A,64.19,94.224,94.217
8/10/2021,14894,14808,28031.37,28048.94,15486.32,15816.73,25064.8,24837.85,15242.76,15206.13,7078.04,7095.55,2074.41,2081.15,4406.51,4391.34,126.823,129.003,54.905,54.873,1758.1,1757.13,#N/A N/A,64.57,94.196,94.067
11/10/2021,14816,14701,27977.57,28498.2,15816.73,15932.35,25161.8,25325.09,15115.46,15199.14,7095.55,7146.85,2079.12,2083.76,4385.44,4361.19,129.003,129.003,54.873,54.873,1757.95,1756.52,#N/A N/A,65.56,94.111,94.316
12/10/2021,14688,14654,28458.88,28230.61,15932.35,15870.42,24995.95,24962.59,15025.35,15146.87,7146.85,7130.23,2082.86,2090.54,4368.31,4350.65,127.214,123.699,54.154,51.504,1756.53,1760.81,#N/A N/A,65.9,94.372,94.516
13/10/2021,14597,14764,28085.44,28140.28,15870.42,16080.57,24995.95,24962.59,15130.8,15249.38,7130.23,7141.82,2103.17,2111.69,4358.01,4363.8,123.025,117.677,51.163,49.016,1760.81,1792.71,#N/A N/A,66.09,94.517,94.08
14/10/2021,14776,15037,28264.41,28550.93,16080.57,15957.97,24995.95,24962.59,15350.72,15462.72,7141.82,7207.71,2111.77,2125.57,4386.75,4438.26,118.148,114.857,49.059,50.112,1792.71,1796.78,#N/A N/A,66.38,94.023,93.956
15/10/2021,15062,15135,28787.26,29068.63,15957.97,16033.8,25187.05,25330.96,15481.22,15587.36,7207.71,7234.03,2111.77,2125.57,4447.69,4471.37,115.352,117.337,49.52,46.83,1796.77,1767.62,#N/A N/A,66.2,94.03,93.937
18/10/2021,15149,15291,29093.82,29025.46,16033.8,15682.22,25425.32,25409.75,15518.59,15474.47,7234.03,7203.83,2143.57,2140.94,4463.72,4486.46,117.677,117.276,46.668,42.924,1767.3,1766.76,#N/A N/A,65.96,93.954,93.953
19/10/2021,15289,15399,29117.28,29215.52,15682.22,15858.59,25471.25,25787.21,15510.99,15515.83,7203.83,7217.53,2157.74,2128.95,4497.34,4519.63,116.654,123.787,43.203,44.397,1766.76,1769.49,#N/A N/A,66,93.946,93.734
20/10/2021,15405,15378,29385.95,29255.55,15858.59,15840.38,26074.2,26136.02,15473.56,15522.92,7217.53,7223.1,2131.33,2107.08,4524.42,4536.19,124.742,126.729,44.097,47.585,1769.5,1786.82,#N/A N/A,66.91,93.807,93.558
21/10/2021,15354,15480,29152.74,28708.58,15840.38,15999.86,26141.85,26017.53,15408.8,15472.56,7223.1,7190.3,2122.43,2091.97,4532.24,4549.78,127.031,124.453,47.602,44.275,1786.81,1780.47,#N/A N/A,65.97,93.581,93.77
22/10/2021,15380,15342,28578.53,28804.85,15999.86,16189.35,26114.84,26126.93,15507.99,15542.98,7190.3,7204.55,2097.01,2079.78,4546.12,4544.9,123.795,117.496,44.356,43.239,1780.47,1792.65,#N/A N/A,66.03,93.752,93.642
25/10/2021,15322,15497,28527.13,28600.41,16189.35,16168.18,26020.78,26132.03,15580.58,15599.23,7204.55,7222.82,2092.49,2077.82,4553.69,4566.48,118.528,119.342,43.428,44.688,1793.52,1807.05,#N/A N/A,66.81,93.659,93.813
26/10/2021,15536,15546,28927.61,29106.01,16168.18,16079.35,26234.94,26038.27,15652.91,15757.06,7222.82,7277.62,2082.29,2097.51,4578.69,4574.79,119.518,116.216,44.869,43.1,1807.05,1792.05,#N/A N/A,66.91,93.845,93.949
27/10/2021,15548,15589,29056.01,29098.24,16079.35,15858.31,25795.17,25628.74,15725.4,15705.81,7277.62,7253.27,2101.41,2095.39,4580.22,4551.68,116.744,103.642,42.854,40.518,1792.05,1794.83,#N/A N/A,66.12,93.966,93.802
28/10/2021,15599,15767,28871.61,28820.09,15858.31,15777.82,25648.42,25555.73,15681.52,15696.33,7253.27,7249.47,2092.06,2058.27,4562.84,4596.42,103.489,108.689,40.179,39.941,1794.83,1800.95,#N/A N/A,65.92,93.884,93.345
29/10/2021,15679,15841,28819.16,28892.69,15777.82,15882.05,25466.86,25377.24,15579.9,15688.77,7249.47,7237.57,2056.34,2041.97,4572.87,4605.38,109.671,105.118,40.028,37.539,1800.96,1783.38,#N/A N/A,65.33,93.339,94.123
1/11/2021,15892,15897,29330.68,29647.08,15882.05,15768.14,25268.35,25154.32,15764.55,15806.29,7237.57,7288.62,2054.67,2069.13,4610.62,4613.67,104.682,105.262,37.051,39.834,1783.7,1793.66,#N/A N/A,65.85,94.136,93.879
2/11/2021,15884,15963,29462.4,29520.9,15768.14,15546.46,25609.01,25099.67,15825.27,15954.45,7288.62,7274.81,2074.46,2065.66,4613.34,4630.65,105.701,109.489,40.026,40.665,1793.66,1787.47,#N/A N/A,66.01,93.927,94.09
3/11/2021,15968,16131,29462.4,29520.9,15546.46,15412.09,25060.93,25024.75,15957.15,15959.98,7274.81,7248.89,2073.88,2065.95,4630.65,4660.57,108.292,113.158,39.504,41.336,1787.47,1765.25,#N/A N/A,65.12,94.121,93.864
4/11/2021,16136,16333,29859.74,29794.37,15412.09,15624.61,25141.1,25225.19,16035.9,16029.65,7248.89,7279.91,2077.95,2074.75,4662.93,4680.06,112.32,109.777,41.238,43.168,1765.27,1793.54,#N/A N/A,65.84,93.85,94.347
5/11/2021,16335,16354,29840.73,29611.57,15624.61,15591.46,24950.68,24870.51,16011.57,16054.36,7279.91,7303.96,2077.95,2074.75,4699.26,4697.53,110.761,104.457,43.222,43.05,1793.54,1818.36,#N/A N/A,67.28,94.338,94.32
8/11/2021,16297,16330,29735.45,29507.05,15591.46,15578.41,24743.54,24763.77,16040.85,16046.52,7303.96,7300.4,2090.73,2097.11,4701.48,4701.7,105.327,104.313,43.138,39.015,1818.86,1823.45,#N/A N/A,67.81,94.25,94.049
